0.00000,0.67473,0.67473,0.33737,0.56217,0.33726,0.56239,
0.00000,0.67779,0.67779,0.33889,0.56472,0.33879,0.56493,
0.00000,0.68084,0.68084,0.34042,0.56726,0.34031,0.56748,
0.00000,0.68390,0.68390,0.34195,0.56981,0.34184,0.57003,
0.00000,0.68696,0.68696,0.34348,0.57236,0.34337,0.57258,
0.00000,0.69002,0.69002,0.34501,0.57491,0.34490,0.57513,
0.00000,0.69308,0.69308,0.34654,0.57746,0.34644,0.57768,
0.00000,0.69615,0.69615,0.34807,0.58002,0.34797,0.58023,
0.00000,0.69921,0.69921,0.34961,0.58257,0.34950,0.58278,
0.00000,0.70228,0.70228,0.35114,0.58513,0.35103,0.58534,
0.00000,0.70535,0.70535,0.35267,0.58768,0.35257,0.58789,
0.00000,0.70842,0.70842,0.35421,0.59024,0.35410,0.59045,
0.00000,0.71149,0.71149,0.35574,0.59280,0.35564,0.59301,
0.00000,0.71456,0.71456,0.35728,0.59536,0.35717,0.59557,
0.00000,0.71763,0.71763,0.35881,0.59792,0.35871,0.59813,
0.00000,0.72070,0.72070,0.36035,0.60048,0.36025,0.60069,
0.00000,0.72378,0.72378,0.36189,0.60304,0.36179,0.60325,
0.00000,0.72685,0.72685,0.36343,0.60561,0.36332,0.60581,
0.00000,0.72993,0.72993,0.36496,0.60817,0.36486,0.60838,
0.00000,0.73300,0.73300,0.36650,0.61074,0.36640,0.61094,
0.00000,0.73608,0.73608,0.36804,0.61330,0.36794,0.61350,
0.00000,0.73916,0.73916,0.36958,0.61587,0.36948,0.61607,
0.00000,0.74224,0.74224,0.37112,0.61843,0.37102,0.61863,
0.00000,0.74532,0.74532,0.37266,0.62100,0.37256,0.62120,
