CAN_ID,p_des,p_act,tff_des,tff_act
0x0004,1.47217,1.43492,0.427325,0.177046
0x0004,1.48448,1.44713,0.420537,-0.0671558
0x0004,1.4968,1.4601,0.375112,0.189255
0x0004,1.50913,1.47231,0.368781,-0.0915756
0x0004,1.52146,1.48413,0.382138,0.103785
0x0004,1.53379,1.49634,0.376196,0.0915756
0x0004,1.54612,1.50778,0.409282,0.00610542
0x0004,1.55846,1.51999,0.403536,0.262516
0x0004,1.5708,1.5322,0.397772,-0.00610542
0x0004,1.58313,1.54479,0.372607,0.152626
0x0004,1.59547,1.55737,0.347388,0.054945
0x0004,1.6078,1.56996,0.322104,-0.0305252
0x0004,1.62014,1.58217,0.316161,0.152626
0x0004,1.63247,1.594,0.329476,-0.0671558
0x0004,1.64479,1.60582,0.342642,0.164835
0x0004,1.65711,1.61765,0.355582,0.0915756
0x0004,1.66943,1.62985,0.348811,0.0671558
0x0004,1.68174,1.64282,0.302814,0.201466
0x0004,1.69404,1.65503,0.295382,-0.0671558
0x0004,1.70633,1.66762,0.268076,0.128204
0x0004,1.71862,1.67945,0.279305,0.00610542
0x0004,1.7309,1.69089,0.309531,0.0427341
0x0004,1.74317,1.7031,0.300358,0.177046
0x0004,1.75542,1.71492,0.310103,0.00610542
0x0004,1.76767,1.72751,0.280324,0.201466
0x0004,1.7799,1.7401,0.249991,-0.0183144
0x0004,1.79212,1.75231,0.238481,0.0427341
0x0004,1.80433,1.76451,0.226274,0.0793648
0x0004,1.81652,1.77634,0.232783,-0.0427341
0x0004,1.8287,1.78817,0.238504,0.201466
0x0004,1.84086,1.79999,0.243481,0.0305252
0x0004,1.85301,1.81182,0.247618,0.115995
0x0004,1.86513,1.82403,0.231429,0.140415
0x0004,1.87724,1.83623,0.214334,-0.0183144
0x0004,1.88933,1.84882,0.176789,0.201466
0x0004,1.9014,1.86065,0.177224,-0.054945
0x0004,1.91346,1.87247,0.17664,0.0793648
0x0004,1.92548,1.8843,0.174994,0.128204
0x0004,1.93749,1.89574,0.191714,-0.0183144
0x0004,1.94948,1.90795,0.16833,0.225885
0x0004,1.96144,1.92016,0.143838,-0.00610542
0x0004,1.97337,1.9316,0.157053,0.0793648
0x0004,1.98529,1.94419,0.110662,0.103785
0x0004,1.99717,1.95563,0.121355,-0.0305252
0x0004,2.00903,1.96746,0.111276,0.189255
0x0004,2.02087,1.9789,0.119262,0.00610542
0x0004,2.03267,1.99035,0.12589,0.0671558
0x0004,2.04445,2.00217,0.111657,0.177046
0x0004,2.0562,2.014,0.0959568,-0.0305252
0x0004,2.06792,2.02583,0.0787549,0.177046
0x0004,2.0796,2.03765,0.0599666,0.00610542
0x0004,2.09126,2.0491,0.0591202,0.00610542
0x0004,2.10288,2.06092,0.0372334,0.177046
0x0004,2.11448,2.07198,0.0525994,-0.0305252
0x0004,2.12603,2.08305,0.0662727,0.164835
0x0004,2.13756,2.09487,0.0392947,0.0915756
0x0004,2.14904,2.10632,0.030056,0.00610542
0x0004,2.1605,2.11814,-0.000413895,0.213675
0x0004,2.17191,2.12959,-0.0132408,-0.054945
0x0004,2.18329,2.14065,-0.00847244,0.054945
0x0004,2.19463,2.15209,-0.0250425,0.140415
0x0004,2.20594,2.16278,-0.00468254,-0.0183144
0x0004,2.2172,2.17384,-0.00569582,0.164835
0x0004,2.22843,2.18528,-0.0281549,0.0915756
0x0004,2.23961,2.19635,-0.0331855,0.00610542
0x0004,2.25075,2.20817,-0.0791645,0.189255
0x0004,2.26185,2.21923,-0.0884042,-0.0671558
0x0004,2.27291,2.22992,-0.0802622,0.0305252
0x0004,2.28392,2.24098,-0.0937448,0.140415
0x0004,2.29489,2.25166,-0.0899777,-0.0183144
0x0004,2.30582,2.26234,-0.088428,0.152626
0x0004,2.3167,2.2734,-0.108622,0.115995
0x0004,2.32753,2.28409,-0.111687,-0.0305252
0x0004,2.33832,2.29477,-0.117051,0.152626
0x0004,2.34906,2.30583,-0.144231,0.0183144
0x0004,2.35975,2.31651,-0.154364,-0.00610542
0x0004,2.3704,2.32719,-0.166928,0.201466
0x0004,2.38099,2.33749,-0.162494,0.0183144
0x0004,2.39154,2.34779,-0.160611,0.054945
0x0004,2.40203,2.35847,-0.180686,0.189255
0x0004,2.41247,2.36915,-0.2033,-0.0305252
0x0004,2.42286,2.37907,-0.189603,0.054945
0x0004,2.4332,2.38975,-0.217462,0.152626
0x0004,2.44348,2.40005,-0.228513,-0.0427341
0x0004,2.45371,2.40997,-0.222851,0.0915756
0x0004,2.46389,2.42065,-0.258757,0.152626
0x0004,2.47401,2.43019,-0.239076,-0.0427341
0x0004,2.48408,2.44049,-0.261082,0.0915756
0x0004,2.49409,2.45079,-0.285901,0.140415
0x0004,2.50404,2.46033,-0.27466,-0.0183144
0x0004,2.51393,2.47025,-0.285795,0.103785
0x0004,2.52377,2.48055,-0.319257,0.164835
0x0004,2.53355,2.49008,-0.316753,-0.0427341
0x0004,2.54327,2.49924,-0.297751,0.0671558
0x0004,2.55293,2.50954,-0.340106,0.177046
0x0004,2.56252,2.51869,-0.327137,-0.0183144
0x0004,2.57206,2.52823,-0.336685,0.0671558
0x0004,2.58153,2.53815,-0.368825,0.152626
0x0004,2.59095,2.54768,-0.384573,-0.0305252
0x0004,2.6003,2.55646,-0.364557,0.0305252
0x0004,2.60958,2.56638,-0.406078,0.164835
0x0004,2.6188,2.57553,-0.411907,0.0305252
0x0004,2.62796,2.58392,-0.382057,0.0183144
0x0004,2.63705,2.59346,-0.413803,0.140415
0x0004,2.64608,2.60262,-0.429456,0.054945
0x0004,2.65504,2.61139,-0.428919,-0.0183144
0x0004,2.66393,2.62055,-0.451176,0.115995
0x0004,2.67276,2.6297,-0.476818,0.115995
0x0004,2.68152,2.63848,-0.48639,-0.0427341
0x0004,2.69021,2.64649,-0.460486,0.0671558
0x0004,2.69883,2.65564,-0.496392,0.177046
0x0004,2.70738,2.66403,-0.496917,0.0305252
0x0004,2.71586,2.67205,-0.481444,0.0305252
0x0004,2.72427,2.68082,-0.508421,0.128204
0x0004,2.73261,2.68997,-0.558393,0.103785
0x0004,2.74087,2.69799,-0.553613,-0.0305252
0x0004,2.74907,2.70562,-0.532954,0.054945
0x0004,2.75719,2.71477,-0.593775,0.140415
0x0004,2.76524,2.7224,-0.58046,0.054945
0x0004,2.77321,2.72965,-0.551349,0.00610542
0x0004,2.78112,2.73728,-0.545401,0.103785
0x0004,2.78894,2.74605,-0.601536,0.189255
0x0004,2.79669,2.75406,-0.622517,0.0305252
0x0004,2.80437,2.76131,-0.608379,-0.00610542
0x0004,2.81197,2.76932,-0.636953,0.0915756
0x0004,2.81949,2.77733,-0.669354,0.103785
0x0004,2.82694,2.78458,-0.666745,0.00610542
0x0004,2.83431,2.79107,-0.629051,0.0427341
0x0004,2.8416,2.79831,-0.634153,0.103785
0x0004,2.84881,2.80671,-0.701554,0.164835
0x0004,2.85594,2.81395,-0.714512,0.0183144
0x0004,2.863,2.82044,-0.692554,-0.00610542
0x0004,2.86997,2.82731,-0.69402,0.054945
0x0004,2.87687,2.83532,-0.757856,0.103785
0x0004,2.88368,2.84218,-0.767369,0.0305252
0x0004,2.89041,2.84791,-0.722595,0.0183144
0x0004,2.89706,2.85401,-0.701304,0.103785
0x0004,2.90363,2.86164,-0.761934,0.152626
0x0004,2.91012,2.86927,-0.826665,0.054945
0x0004,2.91653,2.87537,-0.817712,-0.00610542
0x0004,2.92285,2.88033,-0.754543,0.0427341
0x0004,2.92909,2.88682,-0.773366,0.103785
0x0004,2.93524,2.89406,-0.835284,0.140415
